SITE CODE= 41213íﬂâ™ésînèÍí¨
 LAT.=   38.7271
 LON.=  139.8274
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2019 06 18 22 22 10
 NS,EW,UD
-23.121,-98.037,17.928
-35.943,-83.640,3.091
-46.346,-63.752,-10.007
-51.123,-48.935,-11.755
-49.149,-43.781,-10.410
-41.241,-44.433,-17.771
-29.581,-42.181,-30.134
-16.786,-30.618,-29.321
-4.971,-11.441,-4.893
4.526,5.640,28.395
10.613,9.728,41.424
12.078,-2.176,21.182
8.452,-21.084,-13.139
1.567,-31.179,-29.085
-4.200,-21.055,-15.628
-4.386,7.731,5.799
1.773,41.805,7.588
9.695,65.751,-10.540
12.167,72.380,-20.868
4.842,65.580,-2.101
-9.905,54.833,31.169
-24.080,47.263,40.371
-29.270,43.774,5.474
-21.863,41.021,-49.193
-4.543,35.981,-76.176
16.319,29.064,-51.817
34.696,24.096,0.599
47.284,25.930,34.491
53.268,37.133,23.695
52.763,55.414,-18.120
45.818,73.850,-56.555
32.761,84.999,-68.253
15.151,86.765,-53.657
-3.775,84.794,-26.514
-19.694,87.801,0.547
-28.432,98.807,20.192
-27.426,110.461,28.598
-17.015,109.952,26.404
-0.955,89.822,20.015
14.914,54.839,16.349
26.020,18.638,14.832
32.401,-6.295,8.423
38.710,-16.143,-5.085
49.810,-15.305,-16.238
65.416,-10.541,-12.867
79.187,-5.845,4.769
83.902,-1.338,22.266
78.055,4.922,25.785
67.350,14.473,15.048
59.745,26.361,-0.414
59.157,36.056,-13.809
63.611,36.656,-24.361
68.101,22.895,-29.467
67.915,-4.318,-21.734
59.687,-36.806,0.721
41.816,-63.263,24.918
16.455,-75.890,32.037
-8.824,-74.369,18.328
-23.696,-64.337,2.081
-22.063,-52.220,5.121
-7.440,-40.942,28.980
8.941,-29.632,53.905
15.973,-16.795,61.333
9.276,-3.750,52.292
-8.501,4.775,41.074
-31.848,3.726,35.583
-55.646,-7.559,30.672
-75.357,-22.683,20.504
-86.473,-30.573,9.595
-85.651,-22.440,5.864
-72.695,1.434,6.694
-50.979,30.993,0.851
-25.966,53.368,-13.316
-3.488,62.209,-19.369
11.303,61.197,-1.041
15.298,58.658,31.983
9.489,58.717,45.998
-0.235,57.734,17.646
-5.890,49.158,-36.508
-2.702,31.525,-71.772
7.571,11.805,-58.619
18.679,1.405,-10.729
25.475,8.489,31.489
27.652,32.089,40.827
28.265,61.062,23.092
29.310,78.391,1.791
29.451,69.615,-7.476
26.082,31.736,-4.671
18.790,-23.344,4.098
10.012,-74.903,13.541
2.353,-106.000,16.963
-3.992,-113.292,6.787
-10.868,-106.413,-15.876
-19.748,-98.271,-35.799
-30.264,-95.170,-35.710
-40.694,-94.523,-15.463
-48.891,-90.147,6.265
-52.547,-79.095,12.747
-49.775,-64.560,7.600
-40.870,-53.977,7.119
-29.602,-54.598,16.324
-21.630,-69.012,20.707
-20.727,-92.516,5.489
-26.575,-114.124,-22.755
-36.424,-121.951,-41.659
-48.274,-110.355,-39.984
-61.580,-83.506,-31.244
-75.181,-51.759,-35.650
-86.043,-23.416,-52.843
-91.157,0.789,-59.977
-90.260,25.498,-37.672
-85.583,53.457,8.041
-78.816,80.850,52.509
-69.349,99.736,76.045
-56.316,104.647,74.972
-41.796,96.745,52.804
-30.668,82.594,11.963
-26.731,70.178,-38.955
-29.394,65.839,-76.307
-34.749,72.694,-73.245
-39.602,89.198,-27.020
-43.726,108.414,30.771
-48.027,120.440,59.635
-51.214,118.266,47.645
-49.126,102.976,19.426
-37.494,83.416,5.422
-15.210,70.022,8.477
14.768,67.879,6.369
46.694,74.418,-15.076
73.626,82.578,-40.646
88.804,85.813,-43.198
87.959,81.051,-18.456
72.464,68.789,6.306
50.574,51.905,1.844
33.930,34.581,-29.117
30.520,21.194,-52.859
39.370,14.643,-39.607
51.563,14.683,5.890
56.813,17.758,49.096
50.289,18.968,57.643
34.834,14.959,27.699
18.232,5.601,-16.258
8.556,-6.606,-41.843
10.563,-18.588,-30.471
24.044,-28.628,12.168
43.994,-37.169,59.975
62.689,-46.418,82.877
73.303,-59.029,67.808
73.321,-76.294,28.868
65.295,-96.694,-4.583
54.221,-115.874,-13.604
43.566,-128.413,-4.963
33.049,-130.400,-0.730
19.661,-121.172,-13.707
0.729,-103.185,-34.800
-23.379,-80.342,-44.045
-48.661,-55.982,-31.416
-69.208,-31.834,-5.790
-80.239,-8.613,14.109
-80.707,12.155,15.319
-73.898,26.760,-0.682
-65.551,30.270,-20.033
-60.697,20.017,-25.566
-61.239,-0.863,-8.016
-65.590,-23.303,26.036
-70.039,-36.757,55.811
-70.660,-35.596,59.610
-64.829,-22.776,31.715
-52.067,-7.967,-11.182
-34.110,-1.302,-41.147
-14.166,-6.799,-39.697
4.389,-19.565,-11.243
19.146,-28.466,21.364
29.040,-22.823,34.837
33.975,0.760,22.140
34.069,35.674,-4.833
29.097,68.792,-27.103
18.682,88.328,-33.431
3.524,91.009,-25.066
-13.000,83.498,-8.253
-24.737,76.893,14.603
-25.468,78.103,43.537
-13.246,84.485,71.586
7.237,85.865,82.157
26.843,72.465,61.951
37.256,42.637,18.037
35.188,4.475,-22.191
22.810,-29.569,-33.132
5.568,-50.351,-14.053
-10.025,-55.982,11.882
-18.022,-50.119,22.018
-15.301,-37.569,15.094
-4.079,-21.496,6.538
8.248,-3.617,6.550
13.823,14.429,8.468
10.550,30.496,0.161
3.853,42.042,-17.796
1.570,46.097,-30.548
6.582,39.581,-25.403
14.439,21.299,-5.808
18.041,-4.982,12.862
14.073,-29.781,18.566
4.565,-42.109,10.651
-7.092,-36.588,-5.129
-20.187,-17.403,-23.790
-35.967,4.966,-40.488
-53.577,21.549,-46.516
-68.182,30.182,-32.654
-73.951,34.128,0.318
-68.651,36.654,36.560
-54.959,37.586,54.418
-37.833,34.522,42.831
-21.720,26.052,9.222
-10.323,13.091,-27.563
-7.124,-2.281,-50.691
-13.537,-18.132,-52.841
-25.630,-32.621,-34.880
-34.167,-43.698,-2.079
-30.263,-49.982,36.773
-12.420,-52.226,69.059
11.925,-53.245,81.479
32.134,-55.656,67.024
41.930,-59.398,30.660
42.227,-61.578,-11.550
38.281,-58.936,-40.453
35.550,-50.548,-44.217
37.910,-38.314,-24.676
47.474,-25.229,4.347
63.554,-13.806,25.603
81.146,-6.438,28.427
91.981,-6.544,14.217
89.273,-17.691,-5.448
72.829,-40.175,-16.579
49.682,-68.413,-11.981
29.393,-92.998,3.690
18.187,-106.685,17.335
16.607,-108.848,18.236
21.266,-104.084,7.929
27.514,-96.692,-1.110
30.647,-86.905,1.241
26.681,-72.108,10.393
14.589,-50.689,10.344
-1.193,-24.223,-8.438
-11.849,3.155,-35.493
-10.155,26.336,-47.910
3.049,40.559,-33.093
18.427,43.144,-2.811
24.972,35.623,17.140
18.119,24.062,11.118
1.943,15.905,-13.334
-15.389,15.418,-35.474
-27.434,21.850,-41.503
-31.495,31.743,-33.716
-27.451,42.327,-22.387
-17.045,52.318,-13.088
-4.616,60.123,-4.083
3.376,62.659,5.946
1.772,56.936,11.767
-9.551,43.010,5.779
-25.559,25.365,-12.078
-39.784,11.301,-30.718
-48.018,7.419,-36.081
-48.813,16.368,-23.531
-41.942,35.486,-1.788
-27.881,57.936,15.691
-9.046,75.685,22.794
9.621,82.698,23.670
22.491,76.712,24.319
26.203,59.144,23.452
21.176,33.952,13.909
10.886,6.356,-6.582
0.341,-18.444,-28.174
-5.233,-36.621,-35.091
-2.025,-46.603,-20.742
9.936,-48.860,3.127
25.143,-44.952,13.479
34.331,-37.002,-5.263
29.877,-27.900,-46.031
11.474,-21.084,-80.916
-12.482,-18.946,-80.818
-29.409,-21.023,-39.430
-29.962,-24.276,18.003
-13.331,-25.844,51.692
12.567,-25.652,39.391
35.199,-26.000,-3.791
43.001,-28.516,-38.309
30.121,-31.867,-36.301
-0.860,-32.707,-6.424
-39.236,-28.733,18.004
-70.319,-20.695,14.969
-82.224,-11.722,-5.028
-71.399,-5.052,-14.698
-43.066,-2.006,-2.714
-6.775,-1.104,14.975
28.647,1.421,16.747
56.816,9.359,1.580
72.763,23.041,-12.086
72.822,37.264,-11.368
57.000,43.607,-4.643
31.094,36.743,-8.243
4.979,19.793,-22.540
-12.557,3.392,-29.468
-18.085,-1.575,-15.352
-13.498,8.216,10.257
-2.855,26.484,24.595
9.967,41.997,19.037
20.821,45.617,10.001
24.151,34.730,19.309
14.527,13.344,47.028
-8.989,-10.852,69.032
-39.520,-30.560,62.511
-64.281,-42.390,30.546
-71.745,-48.009,-1.233
-59.008,-51.729,-11.264
-33.645,-55.987,-2.606
-8.696,-58.718,3.426
5.101,-55.590,-7.982
4.290,-45.345,-28.712
-7.333,-32.831,-35.965
-21.865,-26.240,-16.102
-30.777,-30.819,19.879
-27.800,-44.901,44.232
-11.430,-61.645,36.317
13.757,-74.398,0.472
38.706,-80.735,-37.820
54.578,-82.236,-52.971
57.643,-81.109,-38.124
50.624,-77.129,-6.571
39.570,-67.535,22.042
29.260,-50.061,36.026
21.123,-26.589,35.450
14.737,-3.983,27.010
10.202,9.461,17.940
8.096,9.716,12.952
7.090,0.133,12.856
2.780,-10.875,14.550
-9.277,-15.575,14.491
-28.306,-11.182,14.164
-46.471,0.139,20.224
-53.701,14.112,35.572
-45.377,26.811,50.214
-25.450,35.580,45.974
-2.094,39.346,15.058
19.041,38.976,-26.890
36.807,36.812,-51.460
50.945,34.947,-44.327
58.774,33.680,-19.522
57.002,32.046,-3.790
46.202,30.065,-7.671
31.847,30.089,-16.316
20.192,35.309,-10.331
13.672,46.572,8.834
10.693,60.549,19.940
8.867,71.047,8.260
7.044,72.332,-14.940
4.331,61.815,-23.871
-1.013,40.485,-7.506
-9.979,11.639,17.732
-20.224,-20.404,26.488
-26.661,-50.674,12.236
-26.001,-73.696,-7.310
-20.910,-84.614,-11.573
-19.038,-81.268,0.827
-27.103,-65.615,13.745
-45.135,-43.030,14.032
-65.740,-19.875,5.168
-78.647,-1.196,-0.620
-76.672,10.338,0.694
-59.097,14.792,0.981
-31.335,15.237,-7.093
-2.335,17.040,-18.031
18.602,24.838,-18.620
24.963,38.434,-4.227
15.714,51.476,14.253
-3.558,55.468,21.906
-22.486,46.576,16.000
-30.528,29.229,7.396
-21.939,13.109,6.077
1.828,6.329,9.081
33.308,10.852,5.323
62.465,23.151,-9.559
80.420,37.794,-26.932
82.324,49.962,-34.117
68.869,55.955,-26.470
45.733,53.664,-9.015
20.715,44.036,10.495
-0.071,31.552,25.606
-14.272,21.663,29.456
-22.214,16.748,16.394
-24.357,14.846,-9.115
-20.369,12.983,-28.046
-10.837,11.565,-19.645
0.751,14.507,16.446
8.755,24.311,53.821
8.775,37.200,60.764
0.547,43.951,30.028
-12.379,36.440,-14.333
-25.480,14.336,-40.002
-35.609,-13.629,-34.098
-41.188,-34.529,-8.496
-41.408,-38.454,16.673
-36.285,-23.602,29.289
-27.440,3.177,27.204
-17.883,30.183,12.955
-10.265,46.896,-7.155
-5.300,49.101,-21.426
-2.163,40.293,-18.090
-0.212,28.654,3.537
0.228,21.538,29.418
-1.154,20.816,42.000
-3.770,21.930,35.668
-7.043,17.461,19.874
-12.059,3.274,7.562
-21.132,-17.006,2.800
-34.734,-33.231,0.585
-48.951,-35.694,-3.389
-56.984,-22.662,-5.606
-54.140,-2.039,1.680
-41.827,14.372,20.095
-26.797,18.922,38.883
-16.436,11.944,40.377
-14.354,-0.471,14.953
-19.344,-11.290,-26.580
-27.220,-15.811,-56.523
-33.054,-12.561,-51.375
-32.539,-3.103,-14.095
-23.134,8.543,24.789
-5.613,17.334,32.385
15.024,19.352,3.204
30.992,13.460,-35.789
35.587,1.580,-50.929
27.121,-12.006,-33.000
9.978,-21.748,-2.963
-8.014,-22.515,11.392
-19.898,-12.107,1.925
-22.618,6.735,-16.450
-17.348,26.927,-24.413
-7.917,40.641,-15.977
1.052,43.555,1.501
5.535,36.581,18.845
3.371,24.001,31.313
-4.454,9.837,34.723
-13.458,-4.591,22.267
-17.451,-20.271,-8.899
-12.250,-37.847,-48.080
1.038,-55.033,-72.888
15.891,-66.428,-65.286
23.971,-66.392,-27.560
19.988,-53.180,17.665
4.377,-31.277,43.746
-17.569,-9.978,38.162
-38.584,1.050,8.570
-51.906,-3.428,-25.017
-52.641,-21.592,-43.701
-38.894,-45.205,-39.827
-12.984,-63.240,-19.216
18.543,-67.141,4.336
47.263,-55.348,18.374
66.455,-34.332,18.590
73.279,-14.901,8.808
68.423,-5.803,-3.977
54.821,-9.036,-13.623
37.272,-20.065,-15.141
22.272,-32.157,-4.834
15.925,-40.803,16.112
20.206,-44.971,37.943
31.006,-45.301,45.872
40.683,-42.006,31.406
43.286,-34.550,1.294
37.782,-22.879,-26.470
27.100,-8.497,-37.376
15.294,5.716,-31.701
5.950,16.743,-21.299
1.879,22.820,-16.174
4.163,24.258,-15.410
10.783,23.305,-11.177
17.355,23.110,0.296
20.683,26.209,13.648
21.690,33.265,20.145
23.952,42.637,16.772
28.969,51.038,8.357
33.488,55.168,1.484
32.046,53.769,-1.726
22.018,48.938,-3.069
5.998,45.397,-3.217
-10.044,47.465,0.104
-20.008,55.617,7.938
-19.558,65.439,15.686
-7.072,70.299,15.358
14.988,65.962,3.415
39.223,53.675,-14.239
55.370,39.503,-26.185
55.420,30.657,-24.950
38.207,31.466,-12.923
9.827,41.357,0.472
-20.071,55.458,6.849
-42.834,66.990,4.607
-53.346,70.106,-1.668
-50.358,62.001,-6.066
-35.828,43.699,-5.621
-13.921,19.464,-1.178
10.412,-4.791,4.565
32.879,-23.574,9.482
50.408,-33.676,13.008
60.701,-35.108,15.356
62.015,-30.610,15.975
54.239,-24.085,12.818
40.567,-19.014,3.496
27.540,-17.741,-11.887
22.145,-21.395,-28.215
27.499,-29.587,-36.081
40.483,-39.802,-27.361
53.496,-47.649,-2.920
59.143,-49.060,24.314
54.287,-43.451,36.390
40.767,-35.118,24.450
23.091,-30.847,-2.004
5.614,-35.067,-21.360
-8.811,-46.346,-18.531
-18.729,-58.226,1.020
-23.695,-63.738,16.660
-24.273,-59.975,13.073
-22.081,-49.472,-5.044
-19.393,-38.019,-19.648
-18.369,-30.987,-19.680
-20.242,-30.530,-12.056
-24.737,-34.824,-11.313
-29.957,-39.374,-21.011
-33.070,-39.641,-29.486
-31.700,-33.643,-24.652
-25.233,-22.851,-9.284
-15.156,-10.643,1.883
-4.463,0.348,-0.927
3.210,9.548,-12.515
4.470,17.334,-20.462
-2.467,23.128,-19.011
-16.040,25.190,-11.740
-30.885,22.557,-2.768
-40.227,16.925,8.593
-40.093,12.128,22.058
-31.920,11.437,29.932
-21.173,15.180,22.709
-13.373,20.707,1.780
-11.202,24.460,-18.010
-14.478,24.296,-21.826
-21.440,20.584,-9.379
-29.141,15.803,6.409
-33.247,13.112,13.887
-29.236,14.503,12.320
-15.401,19.380,7.234
4.804,24.479,1.060
23.716,25.511,-7.563
33.479,19.712,-16.976
30.332,7.679,-20.176
16.519,-6.784,-11.699
-0.778,-18.784,5.151
-12.617,-25.090,20.040
-12.265,-25.657,23.936
1.606,-22.828,14.874
24.248,-18.803,-2.426
47.309,-13.545,-19.413
62.887,-5.189,-26.626
66.415,7.139,-18.426
57.092,20.763,1.523
37.029,29.916,20.584
10.794,29.418,26.515
-14.808,18.564,17.792
-32.260,1.909,3.417
-36.496,-13.585,-7.476
-27.611,-22.538,-13.359
-10.681,-23.315,-16.707
7.301,-17.496,-16.222
20.861,-7.974,-7.558
27.545,2.616,7.767
27.469,12.490,18.929
22.405,20.593,15.613
15.236,26.246,0.664
9.332,28.943,-10.827
7.309,28.546,-6.823
9.726,25.783,8.858
14.758,22.379,20.531
19.303,20.143,16.347
20.818,19.354,-1.675
18.767,17.875,-22.271
14.780,12.217,-36.276
11.312,0.033,-41.764
9.619,-17.916,-40.284
8.716,-37.967,-32.063
6.529,-55.602,-16.859
2.428,-67.660,1.980
-1.367,-73.191,17.008
-1.315,-72.891,21.710
4.235,-68.013,16.101
13.319,-59.660,6.963
21.806,-48.753,2.197
26.403,-36.514,4.313
26.275,-24.899,8.690
22.359,-16.464,8.043
15.968,-13.454,-0.701
8.342,-16.627,-12.990
0.939,-24.603,-19.720
-4.729,-34.159,-14.366
-7.888,-41.258,1.743
-8.964,-42.468,20.031
-9.111,-36.542,30.223
-9.299,-25.498,26.538
-9.812,-13.968,10.822
-10.322,-6.216,-8.633
-10.301,-2.513,-21.985
-9.653,1.801,-24.123
-9.307,12.841,-17.981
-11.134,32.672,-11.203
-16.799,56.674,-8.195
-26.313,76.233,-5.736
-37.644,84.286,1.994
-47.713,78.927,14.118
-53.752,62.866,21.474
-53.986,40.688,16.666
-47.953,16.855,4.343
-37.013,-4.897,-2.252
-24.460,-21.979,3.730
-14.112,-33.562,14.161
-7.912,-40.182,15.403
-4.869,-41.849,5.131
-2.661,-36.651,-4.501
-0.172,-22.318,-1.900
1.848,-0.120,9.267
2.254,22.846,14.251
0.637,36.312,5.113
-3.385,33.238,-9.901
-10.980,14.951,-16.686
-22.614,-9.115,-11.829
-35.307,-26.767,-5.208
-42.458,-29.519,-6.759
-37.917,-16.260,-14.488
-21.067,7.243,-17.243
1.952,31.957,-6.992
21.828,50.073,14.003
30.912,58.168,36.560
25.747,57.423,51.475
7.202,51.086,52.991
-19.936,41.383,39.781
-47.692,28.604,16.484
-67.405,12.889,-6.819
-73.910,-3.598,-20.917
-68.322,-16.911,-25.265
-56.632,-23.979,-27.475
-45.189,-24.837,-32.884
-37.291,-21.890,-36.220
-33.365,-17.038,-27.188
-33.007,-9.883,-4.896
-35.567,1.031,16.974
-38.823,15.395,22.954
-38.525,29.796,12.989
-30.829,39.201,3.220
-15.770,39.758,7.996
2.004,30.723,23.451
16.458,14.709,31.782
24.323,-3.223,21.250
26.363,-17.250,-1.131
25.131,-23.219,-17.741
22.117,-20.933,-18.326
17.127,-14.377,-7.208
9.737,-8.927,5.667
0.642,-7.495,15.923
-8.462,-9.026,24.692
-15.691,-10.668,30.910
-19.284,-11.092,29.390
-17.605,-11.413,18.281
-9.889,-13.089,4.688
2.357,-15.609,-1.303
14.963,-16.591,2.109
23.028,-13.859,6.801
24.044,-7.074,5.765
19.414,2.217,2.671
13.014,11.209,6.702
8.432,16.320,18.681
7.547,14.227,27.134
11.092,4.002,21.101
19.355,-11.178,4.433
31.525,-25.081,-7.124
44.716,-32.172,-3.809
54.672,-30.863,6.806
58.157,-23.376,9.026
54.566,-12.907,-2.344
45.068,-1.378,-16.314
30.731,10.366,-18.875
12.381,21.207,-8.247
-7.592,29.476,5.250
-24.346,33.948,11.969
-32.812,34.519,11.455
-31.353,31.810,8.430
-23.108,26.687,4.981
-13.643,20.584,0.241
-7.450,15.865,-4.266
-6.423,14.846,-3.821
-10.527,17.853,3.306
-18.588,22.454,11.794
-28.207,25.229,14.370
-35.977,24.701,10.211
-39.074,22.560,5.576
-36.967,21.914,5.766
-31.185,24.302,8.931
-23.254,28.248,9.426
-13.374,30.460,5.476
-1.575,28.264,0.818
10.145,21.216,-1.077
17.828,11.087,-1.583
18.415,0.814,-4.208
12.745,-6.825,-9.171
5.369,-10.533,-13.201
1.201,-11.402,-14.357
2.170,-12.442,-14.286
6.830,-16.198,-14.407
12.621,-21.890,-12.100
18.071,-24.911,-3.662
23.006,-20.085,9.049
27.365,-6.455,17.893
30.516,10.771,16.254
31.715,23.281,6.141
30.661,25.332,-4.787
27.186,17.388,-12.689
20.639,5.297,-20.867
10.364,-3.523,-32.258
-2.716,-3.913,-41.434
-15.169,4.921,-38.244
-22.425,19.176,-20.167
-21.725,32.144,2.028
-14.058,37.657,13.498
-3.343,33.635,9.386
6.247,23.070,-2.109
12.429,11.442,-9.800
15.150,2.865,-9.828
15.823,-1.703,-5.717
16.558,-3.368,-1.791
19.468,-3.501,0.205
25.550,-3.296,-0.592
33.534,-4.137,-5.025
40.060,-7.146,-11.650
41.755,-11.965,-16.471
37.683,-16.527,-17.343
29.831,-18.620,-16.953
21.067,-17.695,-18.416
12.632,-14.924,-18.669
3.805,-11.657,-10.503
-5.981,-8.238,6.826
-15.118,-4.481,22.280
-20.450,-0.911,22.797
-20.212,0.887,8.548
-16.266,-0.744,-5.244
-13.153,-6.305,-3.887
-14.778,-14.839,11.122
-21.854,-24.679,24.305
-32.118,-34.302,23.075
-42.389,-42.446,9.648
-50.174,-47.599,-4.103
-53.901,-47.770,-10.429
-52.766,-41.311,-11.601
-47.031,-28.410,-13.289
-38.313,-11.876,-15.810
-28.941,3.758,-14.141
-20.715,14.363,-5.426
-14.277,18.034,5.986
-9.506,15.570,11.932
-6.177,9.782,8.059
-4.121,4.289,-2.600
-3.161,2.172,-13.078
-3.302,4.635,-18.380
-4.831,10.353,-17.931
-7.749,16.228,-13.541
-10.969,19.355,-6.619
-12.548,18.770,2.089
-11.161,15.683,10.884
-7.305,12.243,16.469
-2.803,10.010,15.615
0.851,9.213,7.822
3.380,9.051,-3.174
5.079,8.592,-10.541
5.921,7.684,-8.395
5.779,7.169,3.063
5.401,8.106,15.736
6.574,10.536,18.832
11.009,12.942,8.489
19.080,13.151,-7.430
29.625,9.952,-16.023
40.648,3.988,-12.095
49.964,-2.792,-3.246
55.510,-8.479,-0.900
55.800,-12.217,-7.267
50.700,-14.310,-13.628
41.804,-15.636,-11.918
31.801,-16.754,-5.187
23.215,-17.224,-3.874
17.564,-15.724,-12.433
15.411,-11.163,-22.761
16.790,-4.036,-22.395
21.274,3.254,-7.932
27.636,7.606,11.113
33.739,7.010,21.124
37.201,1.562,15.765
36.566,-6.765,-0.393
32.153,-14.980,-16.948
25.849,-20.046,-25.321
19.939,-19.980,-23.518
15.860,-14.980,-16.070
13.709,-7.751,-9.817
12.591,-2.283,-8.309
11.171,-1.618,-9.439
8.053,-6.173,-8.866
2.228,-13.828,-5.752
-6.098,-21.426,-4.024
-14.884,-26.446,-7.248
-20.872,-27.866,-13.367
-21.555,-26.099,-16.254
-16.932,-22.318,-12.587
-9.313,-17.609,-5.663
-1.238,-12.509,-1.560
6.461,-7.328,-2.563
14.547,-2.897,-5.583
23.489,-0.749,-6.419
31.811,-2.087,-3.860
36.292,-6.353,0.592
33.780,-10.910,5.186
23.155,-12.427,8.590
6.219,-8.919,9.172
-12.748,-0.859,5.854
-28.478,9.138,0.404
-36.688,17.485,-2.601
-35.824,20.967,0.432
-27.728,18.102,8.466
-16.812,10.148,16.720
-8.130,0.812,21.141
-5.261,-5.774,21.282
-8.889,-7.684,19.053
-16.692,-6.228,15.949
-24.683,-4.496,12.347
-29.456,-4.757,8.738
-30.054,-7.061,6.332
-28.070,-9.911,6.061
-25.947,-11.879,7.521
-24.967,-12.529,9.117
-24.672,-12.159,9.020
-23.913,-10.976,6.259
-22.184,-8.513,1.744
-19.911,-3.675,-1.470
-17.810,4.489,-0.061
-16.219,15.609,6.234
-14.946,27.262,13.399
-13.407,35.712,16.524
-10.854,37.981,14.743
-6.900,33.727,11.707
-2.188,25.320,10.537
1.557,16.118,9.584
2.596,8.573,4.880
0.548,3.634,-3.632
-3.320,1.322,-10.605
-7.179,1.350,-11.169
-9.834,3.273,-6.702
-10.895,6.603,-2.711
-10.299,11.183,-1.580
-8.395,17.263,-0.178
-6.534,24.660,4.327
-6.841,31.673,8.813
-10.541,35.286,7.460
-16.375,33.122,0.318
-21.107,25.514,-4.821
-21.932,15.577,-1.242
-18.349,7.006,7.779
-11.725,1.696,11.921
-3.605,-0.709,5.871
4.873,-1.462,-4.266
12.050,-1.444,-8.215
15.328,-1.239,-3.327
12.876,-1.818,3.613
5.992,-4.458,5.920
-0.910,-9.780,4.926
-3.438,-17.110,6.258
-0.675,-24.858,10.222
4.457,-31.292,9.650
8.098,-34.781,-1.418
8.491,-33.809,-18.968
6.446,-27.594,-30.996
3.631,-17.199,-28.023
1.093,-5.679,-10.665
-0.743,3.495,12.172
-1.610,8.446,30.157
-1.663,9.327,36.260
-2.030,6.980,28.080
-4.268,1.810,8.726
-8.744,-5.513,-12.864
-13.682,-12.521,-25.524
-16.231,-15.125,-23.319
-14.596,-10.339,-10.419
-9.112,0.766,2.361
-1.443,12.903,6.628
6.758,19.739,2.181
14.233,17.884,-5.245
19.726,8.704,-10.172
22.126,-2.904,-10.546
21.390,-11.363,-6.597
18.922,-13.054,0.611
16.389,-7.713,8.567
14.043,1.652,13.137
10.559,10.349,11.427
4.798,14.591,5.245
-2.492,13.704,0.277
-9.089,10.275,0.587
-13.335,7.857,4.213
-15.439,7.934,5.241
-16.578,8.748,0.590
-17.097,7.085,-5.905
-16.086,1.486,-6.965
-12.707,-5.990,0.363
-7.446,-10.986,10.691
-1.738,-9.921,14.598
3.340,-2.365,7.496
7.467,8.958,-5.579
10.174,20.064,-14.181
10.279,27.755,-11.877
6.929,30.573,-1.786
1.218,28.562,7.098
-3.834,22.514,8.805
-5.436,13.382,5.301
-3.217,2.182,2.816
0.857,-9.579,4.367
4.616,-19.446,6.934
7.449,-24.281,5.878
9.984,-21.689,0.828
12.466,-11.874,-3.836
13.906,1.633,-4.035
12.841,13.393,-0.435
8.605,18.916,2.485
1.791,17.061,1.292
-6.171,10.435,-3.045
-13.486,3.732,-6.388
-18.177,1.161,-5.532
-18.544,4.258,-1.202
-14.175,11.071,2.581
-6.763,17.204,2.027
0.416,18.455,-2.901
4.401,13.618,-7.994
4.430,5.413,-8.088
2.301,-1.372,-1.693
0.931,-3.337,7.193
2.304,-0.819,12.126
6.272,2.615,9.663
10.822,2.981,2.315
13.383,-1.310,-3.703
12.285,-8.629,-3.724
7.665,-15.594,1.922
1.423,-19.518,8.852
-3.742,-20.117,12.382
-5.762,-19.428,10.580
-4.269,-20.120,4.769
-0.626,-23.382,-1.719
3.094,-27.924,-5.210
5.392,-30.867,-3.412
5.921,-29.958,2.935
5.069,-25.464,9.866
3.217,-20.218,12.787
0.508,-17.664,10.411
-2.717,-19.297,6.011
-5.565,-23.439,3.931
-6.981,-26.338,4.860
-6.629,-24.746,5.555
-5.300,-18.069,3.638
-4.314,-8.559,1.203
-4.483,0.327,1.931
-5.588,6.001,5.047
-6.757,7.807,4.770
-7.207,6.713,-2.442
-6.707,4.262,-11.530
-5.608,1.632,-12.637
-4.618,-0.716,-2.279
-4.419,-2.808,11.220
-5.207,-4.625,15.415
-6.458,-5.793,6.451
-7.249,-5.836,-7.514
-6.875,-4.826,-15.521
-5.130,-3.729,-14.500
-2.030,-3.915,-9.901
2.388,-6.147,-7.579
7.629,-9.985,-7.729
12.198,-14.118,-6.990
14.074,-17.115,-4.068
12.284,-17.876,-1.309
8.118,-15.690,-1.375
4.521,-10.513,-4.168
4.101,-3.534,-7.316
7.618,2.743,-8.381
14.111,5.693,-5.997
21.850,4.354,-0.153
28.804,0.188,7.137
32.657,-4.069,11.843
31.472,-6.452,10.455
25.153,-6.787,3.514
16.159,-6.023,-4.210
8.087,-4.916,-8.165
3.044,-3.478,-8.299
0.424,-1.385,-7.839
-1.678,1.524,-7.979
-4.043,5.166,-5.724
-5.591,9.214,1.436
-4.903,12.854,9.771
-1.994,14.776,11.025
1.664,14.035,1.545
4.540,11.259,-11.620
5.975,8.822,-16.214
5.866,9.304,-7.222
4.173,13.474,7.494
1.338,19.760,15.182
-1.079,25.654,11.078
-1.081,29.590,1.905
1.901,31.550,-3.107
5.992,32.338,-2.340
8.200,32.700,-1.477
6.918,33.032,-4.616
2.916,33.270,-8.631
-1.967,32.563,-7.438
-6.555,29.273,-0.055
-10.343,22.050,7.715
-12.213,11.423,9.592
-10.153,0.238,5.119
-2.918,-7.923,-0.861
8.051,-11.105,-3.676
18.823,-9.952,-2.484
25.306,-6.613,0.694
25.596,-2.979,3.560
20.561,-0.006,4.407
