SITE CODE= 47274éÏèFéséOçËí¨            ,37.4962,137.2705, 15.86,7.6,45292.6738723,  3.16,  5.38
 LAT.=   37.4504
 LON.=  137.3589
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 09 50
 NS,EW,UD
-37.282,-4.586,-21.776
-60.111,-19.348,-30.856
-75.699,-17.867,-40.254
-73.541,-1.450,-42.526
-50.706,21.924,-33.299
-13.927,42.177,-14.562
24.070,52.796,2.989
49.071,53.208,6.231
49.391,47.027,-5.302
21.732,38.982,-15.041
-23.502,32.599,-8.115
-64.843,28.364,8.725
-82.230,22.842,15.358
-69.995,10.990,4.968
-39.006,-8.730,-8.335
-6.930,-31.566,-9.943
13.875,-49.807,-2.309
21.181,-58.620,1.989
19.192,-57.709,-3.685
12.610,-48.070,-15.470
4.734,-29.437,-23.472
-0.574,-1.944,-17.145
1.498,30.660,5.397
12.625,60.262,28.432
27.359,77.013,28.081
35.746,74.207,-1.296
31.386,53.193,-37.239
16.440,23.967,-54.019
-1.415,-1.479,-50.220
-15.283,-18.040,-41.471
-21.432,-28.809,-33.267
-18.038,-37.470,-17.029
-5.893,-42.615,7.848
8.454,-41.809,24.867
13.632,-37.940,20.238
1.736,-36.376,1.310
-23.263,-36.312,-12.830
-47.098,-30.480,-13.225
-56.555,-15.879,-6.538
-49.157,-0.881,-2.285
-32.013,2.435,-0.992
-13.395,-8.132,4.915
2.567,-22.226,20.591
14.157,-27.761,38.641
19.208,-21.978,40.987
16.786,-11.531,16.353
10.952,-4.105,-22.880
10.056,-1.550,-47.503
20.487,-0.177,-38.752
40.767,4.052,-4.210
61.734,11.386,35.515
72.532,18.776,67.306
67.345,23.197,85.507
48.062,23.128,80.538
21.806,17.173,44.524
-3.903,4.135,-8.871
-24.211,-13.003,-44.737
-36.384,-24.723,-39.124
-37.742,-20.991,-7.085
-25.817,-1.782,11.498
-1.665,20.276,-4.805
26.992,29.811,-36.406
47.141,20.702,-45.686
47.105,-2.114,-17.858
24.102,-29.604,24.253
-13.337,-53.900,43.063
-50.459,-68.219,20.725
-75.016,-67.231,-25.906
-82.757,-50.576,-59.043
-76.240,-24.011,-49.407
-59.921,5.027,0.543
-36.995,31.443,57.215
-10.202,50.569,82.078
15.921,55.393,63.435
35.089,40.886,25.076
42.689,12.023,2.347
39.934,-16.174,8.646
34.311,-29.466,25.654
34.189,-25.127,25.800
41.146,-11.998,2.191
47.355,-1.996,-25.037
41.593,-2.193,-31.465
18.680,-11.944,-15.042
-16.403,-23.934,3.237
-52.333,-28.190,5.778
-78.003,-18.388,-0.673
-86.566,3.403,1.861
-76.746,28.170,12.147
-52.971,46.698,7.555
-23.641,55.510,-20.598
2.870,57.310,-43.710
21.607,56.487,-25.830
31.057,53.693,27.249
31.353,44.181,68.427
23.839,22.461,63.389
11.537,-10.041,27.993
-2.017,-42.483,2.669
-14.833,-61.320,3.167
-26.293,-59.663,10.851
-35.070,-39.669,4.823
-38.971,-7.744,-11.745
-37.573,29.243,-18.817
-33.469,62.927,-4.857
-29.475,82.703,17.209
-25.243,79.817,18.984
-17.980,53.191,-13.009
-6.254,11.460,-54.875
8.160,-30.055,-65.068
22.374,-55.603,-32.906
35.274,-55.983,7.321
47.556,-32.335,23.290
59.013,6.095,28.393
66.055,46.688,54.174
62.273,74.915,90.811
42.680,75.375,91.082
9.138,40.697,38.829
-27.917,-15.719,-20.404
-54.450,-61.380,-34.910
-61.239,-67.518,-8.127
-48.298,-31.868,17.414
-22.102,23.202,18.193
9.299,72.063,5.743
37.131,100.248,-3.162
50.638,101.810,-3.835
40.625,75.048,5.158
7.753,27.465,21.436
-34.039,-21.298,27.155
-65.531,-49.984,2.672
-74.657,-49.767,-39.742
-61.104,-25.708,-56.822
-31.317,11.545,-23.714
6.583,49.154,29.831
42.204,69.683,48.135
62.356,56.050,10.780
57.282,6.160,-45.151
29.323,-59.425,-63.320
-6.390,-109.682,-23.328
-31.490,-124.868,40.718
-35.520,-106.676,72.750
-20.073,-70.327,46.903
4.317,-31.260,-10.155
23.918,0.252,-48.473
27.425,17.159,-44.572
10.838,15.118,-19.341
-20.038,-3.935,-9.091
-51.802,-30.272,-25.527
-70.221,-51.497,-46.533
-67.862,-60.006,-43.359
-47.652,-55.603,-14.959
-19.779,-42.844,6.087
5.755,-28.206,-13.102
24.693,-18.703,-64.862
37.781,-19.040,-102.820
46.033,-27.775,-92.205
48.365,-37.901,-48.593
43.927,-42.730,-13.578
34.883,-39.977,-1.896
25.085,-29.934,5.483
16.023,-13.776,20.469
5.242,3.215,30.437
-10.223,10.841,29.370
-28.192,2.933,34.767
-39.262,-13.553,52.173
-32.334,-24.701,50.072
-4.907,-25.484,4.674
31.579,-22.755,-46.380
58.848,-20.955,-39.487
65.886,-14.257,23.731
55.566,0.259,65.127
37.602,9.546,30.082
18.063,-3.220,-36.106
-1.848,-34.900,-43.843
-19.275,-62.026,29.887
-27.082,-65.871,121.696
-19.464,-48.204,162.780
1.694,-19.730,142.950
26.911,14.955,92.966
44.373,52.399,40.013
45.884,79.900,-2.133
31.583,84.218,-23.066
11.310,69.850,-20.037
-0.858,57.445,-6.000
2.845,61.182,0.991
17.854,75.111,-4.478
32.851,84.787,-12.095
40.827,85.551,-6.339
42.843,84.075,18.870
41.433,85.637,46.892
34.054,85.971,43.868
16.121,76.625,-4.432
-10.273,56.114,-61.291
-33.790,34.122,-69.406
-41.721,23.176,-21.954
-30.143,25.176,21.675
-6.098,28.189,8.881
18.930,19.437,-39.521
36.316,-0.223,-61.236
42.004,-18.801,-35.457
34.341,-28.771,-1.735
13.806,-33.974,1.223
-13.932,-39.847,-14.743
-37.037,-43.624,-8.766
-43.762,-39.413,34.594
-32.515,-29.767,82.120
-15.119,-26.619,78.667
-7.448,-39.958,0.879
-15.178,-66.912,-106.847
-29.165,-91.345,-160.165
-35.135,-94.580,-117.583
-26.625,-70.598,-29.400
-7.251,-33.039,18.269
17.718,-3.946,2.606
47.249,7.085,-23.455
79.172,9.419,-17.636
101.917,15.170,-4.141
98.899,22.979,-21.803
66.142,24.654,-55.383
23.271,22.375,-60.097
0.216,27.169,-33.355
9.671,39.700,-13.111
35.404,44.985,-9.364
50.237,32.307,10.726
42.614,10.453,55.806
22.078,-6.239,77.269
2.759,-19.530,35.487
-10.130,-41.818,-36.629
-16.230,-71.607,-77.733
-10.993,-88.920,-81.228
12.060,-78.487,-86.095
51.427,-45.454,-99.223
93.951,-3.124,-85.410
120.464,41.474,-38.986
113.846,79.250,-4.760
66.571,88.657,-3.744
-12.123,52.803,6.428
-95.818,-14.565,56.400
-153.912,-76.563,98.258
-170.017,-109.049,72.194
-148.292,-115.132,8.372
-103.539,-102.533,-8.793
-49.304,-67.019,31.881
4.402,-11.011,52.178
48.859,37.938,8.526
78.173,49.040,-41.019
91.054,24.165,-29.410
86.809,-6.612,22.000
62.220,-23.945,52.082
18.934,-34.852,57.948
-26.960,-47.486,75.453
-51.937,-52.451,90.530
-46.761,-41.508,52.029
-25.690,-27.483,-26.572
-7.989,-26.206,-59.813
5.126,-27.949,-12.772
26.463,-9.177,39.247
58.140,27.942,22.042
82.718,50.074,-24.145
83.113,35.402,-12.657
61.811,5.029,45.170
32.757,-1.784,53.346
1.588,27.245,-12.812
-34.953,72.026,-57.310
-73.167,111.001,-7.430
-99.309,136.265,70.090
-105.809,138.439,63.581
-100.539,101.329,-22.836
-93.946,26.191,-86.208
-84.547,-53.358,-82.230
-64.777,-99.548,-74.734
-35.342,-108.701,-113.444
-3.591,-105.938,-147.477
30.154,-106.105,-109.473
73.173,-99.626,-25.503
124.107,-79.138,24.250
164.939,-57.894,20.086
175.444,-48.201,8.779
151.408,-36.978,10.465
104.239,-2.006,-6.483
47.958,53.484,-49.201
-6.294,100.505,-69.848
-46.649,117.798,-43.967
-62.316,109.800,-22.235
-52.951,90.329,-54.203
-31.329,66.359,-99.798
-13.723,45.526,-78.904
-10.165,43.188,7.249
-23.163,65.853,69.312
-47.796,94.240,51.500
-68.742,97.957,1.929
-65.277,66.390,-4.580
-30.134,14.699,32.390
16.956,-37.892,55.670
43.286,-80.988,38.856
33.870,-102.726,8.190
3.415,-85.457,-14.065
-23.271,-26.727,-35.718
-35.073,43.089,-52.008
-34.216,80.410,-24.822
-20.705,67.437,58.380
10.039,22.235,132.735
53.157,-28.546,114.862
89.428,-72.187,15.075
102.493,-100.388,-57.755
96.957,-95.212,-27.899
92.404,-44.677,48.772
101.010,31.019,61.364
117.063,88.911,-2.416
127.150,106.485,-38.824
122.393,102.389,26.844
98.621,104.038,134.831
53.882,105.883,167.264
-5.131,77.079,91.530
-56.646,8.453,-21.603
-72.918,-65.932,-101.832
-40.582,-100.814,-142.842
28.196,-81.064,-159.783
103.370,-22.177,-141.286
153.229,58.150,-75.147
156.421,149.446,11.150
107.935,228.951,71.389
21.783,252.936,89.441
-71.177,186.349,81.432
-133.077,43.024,59.945
-134.060,-112.039,24.183
-65.387,-206.444,-16.178
56.149,-209.115,-35.512
195.136,-141.473,-21.714
312.654,-49.908,6.114
382.003,26.877,22.858
397.644,67.699,28.469
373.357,60.455,37.476
329.974,-0.362,46.284
279.543,-101.114,37.607
219.124,-200.706,21.778
141.542,-247.872,39.718
50.964,-215.027,96.403
-37.739,-116.037,118.634
-116.172,8.632,33.821
-191.204,120.488,-110.064
-270.745,197.043,-170.127
-347.108,227.094,-88.132
-404.295,204.483,16.042
-438.644,131.803,-2.856
-458.705,28.154,-110.151
-460.950,-70.546,-135.147
-419.329,-123.804,-18.190
-312.832,-107.695,97.491
-160.134,-32.184,73.701
-13.080,62.016,-18.056
89.138,129.761,-3.098
150.890,148.362,133.334
198.689,118.396,219.057
236.217,43.010,145.900
234.681,-80.670,25.668
172.054,-241.259,21.176
71.755,-391.812,105.990
-8.710,-465.048,108.366
-26.633,-418.628,-29.414
14.932,-263.953,-159.586
81.053,-51.024,-133.742
135.691,166.531,1.751
154.892,348.461,95.134
126.226,465.398,106.413
54.020,501.126,121.073
-36.626,462.498,165.752
-116.348,375.070,143.417
-176.157,261.833,2.486
-226.156,133.301,-137.906
-268.558,0.478,-130.951
-285.259,-118.196,-10.738
-258.403,-214.308,55.207
-191.956,-298.584,0.293
-105.399,-370.915,-71.438
-18.136,-389.389,-62.157
49.432,-298.890,-9.437
73.233,-98.943,12.120
43.752,136.857,16.341
-17.460,317.767,48.409
-76.441,395.081,75.174
-118.531,360.792,37.187
-144.689,219.632,-25.527
-143.549,-9.530,-7.733
-96.155,-279.655,100.349
-13.237,-532.533,178.736
62.584,-727.975,126.037
107.998,-839.533,-27.258
147.035,-835.238,-176.489
205.516,-696.142,-251.114
260.716,-457.370,-237.460
270.888,-202.670,-153.591
243.541,-4.122,-46.947
233.291,123.551,19.906
265.505,211.172,23.927
298.272,295.160,4.189
279.283,384.524,7.771
213.811,441.484,39.440
149.525,396.038,83.757
109.113,215.312,138.694
68.189,-29.482,194.461
-2.203,-201.132,213.870
-98.574,-228.294,177.084
-198.511,-173.684,120.825
-290.878,-139.157,87.006
-378.200,-126.083,53.537
-459.672,-40.118,-28.361
-525.600,163.719,-139.187
-563.862,392.421,-199.383
-561.143,503.733,-181.370
-502.897,456.799,-145.820
-386.500,334.904,-135.459
-235.422,227.665,-97.928
-87.730,139.366,24.596
35.263,33.022,172.304
142.793,-80.337,215.310
254.930,-150.801,115.387
374.349,-173.510,-35.830
475.590,-196.433,-146.910
513.642,-223.836,-213.826
450.574,-175.757,-249.380
296.818,1.053,-215.395
129.286,223.034,-98.574
39.556,345.991,8.590
46.044,339.299,1.631
80.299,302.992,-83.608
81.139,298.363,-107.018
73.117,250.544,-11.533
111.907,76.615,114.473
174.432,-154.885,172.146
166.034,-280.017,157.842
44.948,-234.088,109.120
-119.616,-106.106,41.980
-242.298,8.309,-8.890
-324.113,127.041,19.256
-414.222,311.976,111.295
-504.794,536.825,140.056
-524.794,691.799,35.472
-432.604,706.646,-77.768
-265.959,614.409,-34.690
-97.056,488.990,116.725
21.064,366.998,164.040
61.950,251.151,38.928
29.019,151.330,-76.805
-29.307,81.497,-16.541
-47.910,28.165,133.432
-16.281,-39.489,173.285
6.715,-120.421,75.979
-25.358,-167.210,-8.738
-79.431,-133.809,-2.554
-90.937,-26.302,0.407
-52.882,99.793,-89.864
-11.675,180.037,-208.376
12.974,174.328,-237.070
51.397,78.742,-175.937
120.817,-78.845,-118.394
187.813,-260.070,-97.761
217.865,-440.921,-58.673
226.358,-608.660,20.313
247.855,-733.796,68.352
277.942,-769.113,22.639
282.575,-696.374,-75.424
255.595,-559.797,-133.101
230.297,-429.433,-119.031
229.275,-337.446,-75.863
230.896,-270.386,-42.595
197.050,-213.653,-13.369
115.592,-171.751,30.252
3.641,-143.598,86.532
-117.442,-111.856,140.213
-237.531,-71.680,174.930
-355.501,-44.048,172.965
-470.118,-40.303,124.395
-566.886,-34.067,44.022
-609.620,4.687,-33.516
-558.700,58.965,-75.896
-412.167,79.266,-61.071
-222.493,51.075,22.661
-56.854,20.742,156.359
60.441,40.799,272.169
156.082,107.581,286.497
258.762,171.281,168.662
353.172,197.882,-26.451
387.058,199.493,-188.809
319.124,203.366,-214.242
160.573,212.904,-71.314
-23.351,212.054,150.829
-153.948,195.275,283.569
-192.154,175.342,230.988
-155.955,164.138,85.465
-81.582,161.182,30.218
25.540,163.330,112.215
183.783,171.999,182.382
380.857,183.634,97.525
554.665,182.812,-93.473
645.803,155.218,-233.916
649.522,105.528,-266.648
594.408,57.039,-253.983
490.207,34.165,-221.897
332.518,45.189,-116.362
148.996,76.339,56.288
-7.863,100.655,168.165
-129.191,99.653,130.840
-271.064,80.823,33.624
-476.835,68.328,14.618
-701.726,72.177,43.551
-847.956,72.631,-36.786
-863.518,41.378,-251.646
-776.518,-25.184,-410.110
-640.031,-98.605,-339.755
-478.973,-142.411,-106.750
-299.155,-143.026,87.717
-118.513,-124.201,164.536
36.991,-134.806,209.115
167.745,-213.671,284.100
315.881,-354.299,325.361
525.783,-500.054,257.634
768.768,-575.948,118.535
914.940,-531.569,4.763
826.935,-369.479,-48.942
514.868,-150.072,-75.154
166.763,35.673,-95.881
-26.497,127.706,-104.497
-67.328,152.032,-108.711
-124.293,202.377,-129.579
-314.706,342.893,-154.295
-574.478,524.522,-138.923
-754.656,610.791,-71.307
-780.431,497.335,5.036
-681.035,212.170,46.183
-524.888,-96.797,59.979
-381.846,-278.393,83.492
-304.188,-299.745,124.182
-276.268,-260.695,142.932
-207.883,-278.563,94.909
-42.983,-357.845,-18.240
145.774,-393.514,-136.777
244.097,-306.821,-188.286
263.496,-142.330,-152.359
330.197,-4.165,-75.761
492.937,70.124,-16.664
636.064,120.890,13.979
631.750,165.845,39.726
503.662,154.741,61.969
374.603,46.857,49.874
307.035,-117.318,-6.208
271.013,-261.922,-60.067
235.181,-361.972,-51.584
206.197,-440.080,23.040
183.467,-496.661,98.249
146.433,-495.061,100.524
98.629,-418.825,21.795
71.371,-301.137,-70.509
71.020,-184.341,-103.224
66.711,-83.455,-76.380
41.315,-4.093,-54.956
11.160,38.965,-75.792
-19.405,49.699,-94.445
-79.928,72.019,-54.555
-186.480,145.759,18.490
-306.643,250.462,45.944
-398.542,326.390,7.009
-458.125,349.442,-41.078
-500.633,352.932,-59.953
-517.854,371.556,-73.623
-484.844,398.474,-84.318
-396.529,413.423,-24.701
-271.286,422.808,131.379
-128.808,443.690,263.285
10.173,464.282,213.441
112.814,449.889,2.562
154.868,384.170,-158.647
152.353,281.565,-108.881
144.240,159.595,77.848
139.925,18.411,192.709
112.648,-151.423,133.262
54.654,-356.954,-11.609
7.865,-593.657,-95.278
15.462,-821.381,-71.316
63.068,-946.749,-7.249
98.197,-868.525,18.667
99.896,-576.464,2.969
99.899,-195.892,2.161
136.106,100.858,49.469
213.976,242.708,103.548
317.203,309.933,93.389
423.690,429.509,9.202
496.209,627.755,-76.371
489.181,793.232,-90.826
394.939,783.108,-44.552
266.489,564.189,-4.790
164.874,251.863,3.005
94.585,9.690,30.497
19.234,-94.210,127.306
-70.877,-132.281,251.186
-144.867,-219.161,289.903
-182.389,-377.780,177.357
-196.925,-517.497,-30.641
-199.649,-540.062,-205.899
-180.904,-440.476,-260.044
-144.244,-290.928,-196.027
-118.227,-151.733,-68.065
-109.515,-30.782,69.246
-86.690,78.227,162.912
-48.122,159.437,160.661
-61.681,196.381,61.195
-175.164,206.206,-47.620
-316.239,222.715,-63.866
-362.781,246.522,-4.011
-311.170,235.189,-2.601
-287.089,156.531,-135.701
-361.378,43.301,-292.834
-440.464,-23.009,-296.742
-400.480,9.063,-129.522
-263.730,107.167,44.839
-156.323,190.959,90.935
-127.979,213.844,48.074
-112.112,190.756,30.686
-60.360,150.654,66.624
-17.104,96.040,105.224
-28.081,24.874,125.268
-55.509,-39.877,139.784
-38.886,-75.934,119.387
13.886,-98.759,13.486
56.215,-135.650,-138.714
88.189,-171.572,-206.474
149.625,-160.822,-119.577
244.394,-93.927,32.896
329.711,-14.370,100.277
377.619,39.240,35.440
396.436,69.605,-70.867
388.054,84.778,-97.025
332.757,65.093,-5.768
230.486,-4.641,128.284
117.049,-96.796,186.707
20.642,-168.007,119.764
-65.477,-208.680,1.974
-148.409,-234.397,-45.257
-205.078,-239.971,9.598
-211.427,-197.897,81.300
-178.783,-103.324,84.936
-134.754,10.355,35.393
-85.029,109.681,6.208
-19.232,191.121,30.494
60.280,260.378,78.710
142.502,301.055,104.368
229.045,284.017,74.639
322.083,202.590,-16.799
397.637,83.716,-123.424
422.058,-35.167,-153.505
396.001,-129.169,-57.836
353.029,-185.513,91.002
309.555,-194.298,153.907
245.923,-152.431,72.892
150.144,-75.590,-67.568
52.371,3.923,-139.297
-9.708,57.469,-105.753
-45.918,77.097,-43.098
-107.262,72.328,-41.187
-224.964,55.759,-101.110
-374.507,35.454,-135.261
-503.663,15.545,-70.060
-580.808,-3.997,58.322
-606.108,-27.567,133.576
-584.850,-57.585,95.176
-508.620,-87.198,15.323
-373.999,-103.387,7.603
-213.251,-97.584,80.513
-85.382,-71.813,133.236
-20.749,-39.610,95.897
18.031,-25.716,14.423
99.410,-54.698,-30.310
242.358,-122.541,-35.376
387.942,-180.823,-56.738
459.356,-170.423,-106.865
435.777,-81.642,-132.561
353.633,34.053,-91.512
248.741,124.899,2.139
122.174,197.242,112.761
-36.180,294.591,208.310
-215.395,429.246,236.874
-389.843,560.531,145.001
-542.694,638.686,-35.215
-661.741,642.452,-169.401
-716.687,569.890,-155.353
-667.993,428.636,-44.906
-514.167,258.767,31.211
-317.483,135.182,32.500
-162.848,104.538,23.523
-89.168,124.935,36.365
-67.946,104.369,22.993
-41.597,1.435,-31.680
31.212,-146.003,-51.513
158.593,-296.547,14.072
315.511,-463.877,89.189
454.023,-670.737,61.577
535.015,-877.947,-75.398
559.147,-1003.101,-237.103
549.272,-999.195,-353.920
501.409,-879.479,-388.688
387.913,-677.422,-302.730
224.982,-431.996,-111.508
94.785,-216.524,53.790
58.477,-121.711,63.572
73.129,-166.487,-24.476
45.535,-253.942,-18.836
-44.738,-262.848,134.386
-131.807,-177.809,257.867
-170.088,-92.461,190.782
-188.929,-85.960,18.275
-220.002,-138.211,-56.203
-231.851,-181.040,9.393
-181.742,-192.502,76.692
-91.137,-203.347,53.315
-16.475,-229.622,-0.521
31.854,-244.094,-2.793
88.251,-220.345,34.641
159.947,-169.865,60.999
208.940,-117.152,60.647
211.019,-63.086,25.282
189.183,1.717,-60.327
175.671,63.210,-145.915
175.872,95.470,-111.219
184.286,103.834,82.041
203.549,125.781,287.891
227.282,178.746,315.827
231.574,230.798,147.672
208.895,239.396,-58.145
190.332,202.272,-153.877
206.404,150.522,-120.682
239.249,103.363,-25.061
242.893,54.406,55.078
204.279,1.149,65.839
154.414,-36.433,20.897
118.511,-38.075,11.111
85.051,-11.112,91.545
34.400,16.951,163.878
-27.401,30.968,75.966
-81.951,44.883,-142.907
-129.191,84.629,-267.303
-183.528,157.971,-158.262
-247.193,244.068,46.994
-308.222,313.591,121.700
-363.139,356.490,37.409
-420.625,384.595,-57.119
-475.689,406.879,-81.164
-496.392,411.938,-87.990
-450.598,383.063,-94.037
-341.813,324.993,-12.110
-209.524,264.758,179.235
-95.722,226.578,330.071
-15.995,214.712,291.034
42.064,220.040,118.715
102.899,232.109,1.965
185.148,241.888,20.962
286.955,244.147,81.964
380.669,244.209,77.298
427.756,254.018,7.674
408.379,273.747,-70.765
336.741,285.227,-130.783
243.046,274.439,-162.804
143.533,255.114,-144.622
36.146,256.127,-77.016
-77.611,285.378,-12.041
-182.499,318.953,4.068
-267.987,329.155,-6.745
-341.954,311.195,7.112
-409.752,276.788,43.325
-447.917,235.007,47.093
-421.340,192.595,-8.993
-329.952,165.004,-90.377
-218.377,169.200,-151.295
-129.075,202.793,-180.448
-62.140,241.405,-182.035
4.667,260.251,-148.882
71.703,250.914,-82.635
116.511,216.767,-14.144
130.710,163.753,32.264
130.918,100.300,78.521
127.135,34.735,153.824
103.390,-36.220,221.297
44.129,-128.503,197.376
-36.323,-250.792,63.870
-109.218,-389.117,-85.825
-167.217,-519.154,-147.299
-224.396,-625.017,-117.616
-282.417,-692.954,-70.826
-317.546,-696.041,-58.063
-308.360,-611.018,-81.601
-261.213,-458.398,-131.621
-197.813,-306.426,-178.435
-128.761,-217.380,-155.123
-53.282,-195.048,-39.296
21.138,-196.689,57.014
76.722,-190.498,-7.085
108.161,-184.501,-180.629
135.866,-197.510,-229.197
185.308,-220.903,-35.993
253.670,-226.149,212.791
304.662,-205.085,251.595
302.221,-183.716,66.090
248.755,-188.399,-128.432
184.188,-211.881,-185.832
143.501,-227.396,-151.676
121.391,-228.176,-99.374
88.202,-232.213,-18.280
36.005,-247.995,78.205
-8.926,-260.064,83.779
-23.766,-258.802,-49.558
-18.566,-260.595,-186.252
-12.385,-277.303,-158.770
2.538,-283.907,4.662
45.795,-245.832,124.443
104.805,-170.126,118.259
137.913,-98.120,79.047
128.531,-47.750,91.934
108.230,4.622,99.195
110.979,77.655,12.483
128.463,152.224,-129.149
133.012,202.130,-204.815
125.817,231.135,-174.673
131.273,255.062,-111.457
149.730,264.948,-81.767
148.394,236.924,-75.923
106.846,172.763,-69.868
47.031,104.566,-86.612
3.822,55.972,-150.697
-18.230,17.974,-217.481
-42.393,-28.577,-200.927
-82.017,-77.690,-74.401
-120.755,-95.532,86.586
-130.460,-52.732,175.138
-99.954,42.973,153.451
-44.386,147.566,71.352
10.952,216.307,-3.942
57.338,238.064,-48.603
113.732,231.187,-61.781
204.667,209.027,-18.715
322.611,160.071,103.218
419.754,64.398,248.630
446.554,-78.938,294.061
395.759,-242.571,178.843
300.859,-379.041,-2.212
195.999,-439.671,-86.493
90.779,-405.002,-17.521
-15.268,-306.935,107.003
-110.869,-205.291,155.285
-179.435,-127.959,88.779
-221.664,-45.035,-30.732
-257.853,84.821,-115.239
-303.148,256.637,-112.469
-345.441,426.643,-27.534
-351.844,562.280,86.579
-297.083,652.376,167.800
-186.196,672.221,190.416
-52.129,583.655,173.426
66.752,395.494,148.906
147.797,195.081,134.397
189.327,78.977,130.155
204.615,53.634,121.063
214.143,35.832,78.895
233.966,-40.918,-15.025
258.991,-147.395,-139.517
259.656,-202.808,-240.455
208.404,-176.955,-278.043
112.313,-118.866,-258.561
8.105,-86.037,-211.600
-78.538,-73.938,-144.658
-155.801,-31.174,-38.780
-243.130,70.579,97.995
-342.892,202.201,185.875
-446.398,309.304,126.790
-549.845,358.728,-65.120
-640.238,346.110,-222.309
-674.955,275.585,-180.839
-608.205,155.286,24.407
-449.527,14.181,193.603
-276.506,-98.837,203.382
-172.147,-152.662,129.813
-152.695,-168.010,95.698
-162.334,-196.989,96.493
-132.831,-262.112,62.854
-44.234,-325.929,13.983
66.580,-330.711,23.960
151.816,-262.218,73.466
207.459,-161.925,68.498
277.005,-75.554,7.116
392.581,-1.103,-1.957
521.644,102.899,77.444
594.482,259.258,121.056
585.210,429.928,8.387
537.718,538.135,-200.827
498.699,534.252,-331.357
454.126,436.936,-297.192
362.355,307.253,-179.529
232.981,189.486,-112.290
130.104,88.441,-130.782
89.905,-0.362,-142.956
69.395,-64.587,-51.572
-0.418,-95.959,96.664
-129.278,-117.769,128.493
-262.412,-159.751,-43.468
-356.484,-208.193,-273.575
-434.917,-214.732,-336.627
-551.955,-164.079,-199.647
-708.242,-99.122,-29.040
-820.242,-58.221,55.744
-789.859,-23.175,86.344
-608.492,31.172,89.854
-380.501,65.056,20.171
-229.526,15.231,-69.586
-182.703,-95.304,18.072
-157.594,-162.944,327.824
-58.685,-147.964,562.706
132.157,-145.007,424.032
361.804,-248.627,53.130
572.436,-396.624,-130.621
736.147,-432.392,-14.765
833.678,-310.129,70.403
831.520,-149.620,-126.890
701.307,-70.746,-400.203
462.625,-58.909,-403.512
197.126,-40.827,-146.421
3.173,-19.248,64.647
-82.857,-50.332,71.620
-121.049,-123.194,5.897
-202.245,-154.000,9.652
-337.578,-105.865,43.483
-437.241,-39.737,22.976
-420.029,-19.816,-25.305
-317.562,-27.346,-32.807
-227.504,-7.360,-4.502
-175.916,43.800,20.084
-85.500,88.319,50.475
102.062,117.959,113.801
328.919,159.020,182.796
490.943,210.362,196.839
565.015,227.270,133.256
602.609,180.162,23.332
613.097,91.899,-76.660
533.761,-0.236,-108.651
341.596,-87.376,-45.229
128.126,-172.245,72.500
5.547,-239.723,161.209
-27.361,-277.481,180.197
-63.855,-307.243,155.685
-147.829,-356.350,113.088
-219.936,-402.301,47.873
-214.980,-383.074,-11.319
-150.731,-271.648,5.531
-85.147,-112.874,88.095
-31.922,24.591,92.003
30.749,110.669,-80.841
93.542,159.962,-283.248
117.270,203.428,-241.647
99.910,271.513,92.800
88.311,378.283,421.589
103.283,491.439,403.206
94.886,533.859,27.207
7.510,452.978,-379.119
-133.411,290.184,-485.497
-240.806,149.062,-249.153
-270.281,84.240,94.648
-268.543,48.035,264.089
-303.449,-37.470,158.121
-373.885,-180.239,-85.113
-418.129,-315.905,-229.921
-398.421,-388.803,-162.951
-338.581,-399.368,16.433
-270.577,-370.950,123.630
-184.771,-309.363,80.644
-66.541,-219.794,-40.137
45.204,-138.943,-125.404
89.802,-112.218,-117.350
75.284,-139.062,-18.032
82.256,-171.072,127.201
153.656,-173.804,231.352
226.925,-165.553,214.494
217.501,-178.483,91.784
137.017,-202.498,-26.323
74.066,-195.130,-56.407
72.186,-139.811,-26.235
87.550,-66.267,-1.081
73.803,-8.315,22.920
48.959,36.568,85.445
48.213,95.217,157.097
55.121,182.827,159.795
23.864,292.843,95.400
-52.297,411.029,63.180
-136.782,520.486,112.540
-204.514,592.541,155.638
-262.389,588.807,89.700
-314.422,486.027,-47.732
-342.129,303.916,-125.334
-332.730,107.581,-94.104
-302.856,-26.616,-33.188
-277.345,-63.212,-19.737
-257.471,-34.035,-36.427
-224.106,-5.215,-36.691
-164.582,-9.007,-29.659
-85.256,-13.624,-47.840
-2.446,30.712,-79.767
69.860,124.856,-94.821
125.965,218.994,-102.279
169.379,276.935,-123.283
206.853,316.307,-130.038
237.397,367.740,-87.123
248.554,412.805,-39.379
226.366,394.837,-66.814
168.586,294.778,-138.318
89.542,168.157,-110.257
16.191,87.970,77.322
-23.639,64.992,288.783
-19.861,44.601,353.965
10.594,-25.417,273.605
43.978,-146.340,171.239
83.778,-285.363,98.588
161.773,-413.492,14.293
295.428,-513.613,-69.745
455.412,-568.636,-70.762
587.545,-560.845,8.434
655.240,-480.700,43.937
645.141,-332.153,-24.280
549.722,-142.703,-91.703
381.738,24.875,-59.355
204.762,97.250,7.242
102.157,58.790,7.365
87.027,-14.304,-2.167
72.985,-25.038,95.854
-27.372,33.813,241.325
